8,4,4,8,13,0,0,0
0,0,5,0,0,102,101,101
8,4,9,8,13,102,101,101
3,9,10,10,7,0,0,0
0,0,0,3,0,102,101,101
3,9,10,13,7,102,101,101
5,12,6,6,10,0,0,0
0,0,0,2,1,102,101,101
5,12,6,8,11,102,101,101
13,6,11,5,7,0,0,0
0,0,0,0,0,102,101,101
13,6,11,5,7,102,101,101
4,13,6,7,8,0,0,0
0,2,0,2,0,102,101,101
4,15,6,9,8,102,101,101
2,8,10,7,11,0,0,0
0,0,3,0,1,102,101,101
2,8,13,7,12,102,101,101
5,4,9,12,9,0,0,0
0,0,1,1,1,102,101,101
5,4,10,13,10,102,101,101
7,6,9,7,7,0,0,0
0,2,3,0,1,102,101,101
7,8,12,7,8,102,101,101
6,8,6,6,11,0,0,0
1,1,0,3,0,102,101,101
7,9,6,9,11,102,101,101
8,14,8,8,4,0,0,0
0,0,0,0,0,102,101,101
8,14,8,8,4,102,101,101
