1,M,1152,-129,276
1,M,1185,-132,249
1,M,1249,-112,245
1,M,1330,-91,271
1,M,1403,-65,296
1,M,1494,-48,219
1,M,1516,-148,148
1,M,1548,-270,94
1,M,1569,-355,99
1,M,1589,-369,150
1,M,1612,-378,280
1,M,1693,-335,503
1,M,1725,-279,526
1,M,1759,-216,501
1,M,1769,-191,475
1,M,1736,-226,449
1,M,1664,-317,302
1,M,1545,-551,210
1,M,1497,-618,134
1,M,1476,-668,190
1,M,1448,-640,264
1,M,1418,-448,455
1,M,1484,-462,726
1,M,1424,-428,679
1,M,1355,-457,633
1,M,1250,-477,571
1,M,1124,-451,473
1,M,1096,-416,392
1,M,1121,-360,293
1,M,1073,-272,324
1,M,1009,-185,484
1,M,924,-97,546
1,M,897,14,488
1,M,935,72,401
1,M,964,43,253
1,M,908,23,214
1,M,794,29,134
1,M,704,21,53
1,M,647,-22,21
1,M,620,-74,15
1,M,525,-143,83
1,M,422,-122,111
1,M,343,-79,112
1,M,298,-17,29
1,M,292,35,-90
1,M,320,80,-206
1,M,318,52,-220
1,M,288,-16,-128
1,M,285,-74,-42
1,M,274,-100,11
1,M,265,-72,24
1,M,283,-45,11
1,M,217,-29,-138
1,M,249,-51,-121
1,M,298,-113,-53
1,M,332,-142,-27
1,M,367,-138,-44
1,M,403,-169,-90
1,M,441,19,-108
1,M,490,56,-182
1,M,528,97,-253
1,M,524,132,-297
1,M,510,115,-296
1,M,503,38,-259
1,M,497,-37,-167
1,M,511,-100,-39
1,M,524,-173,84
1,M,519,-237,200
1,M,511,-286,270
1,M,480,-308,173
1,M,481,-280,90
1,M,515,-189,11
1,M,551,-74,-60
1,M,553,28,-96
1,M,543,89,-63
1,M,470,-34,48
1,M,449,-183,96
1,M,464,-304,128
1,M,506,-359,179
1,M,574,-305,197
1,M,559,-235,73
1,M,555,-134,39
1,M,563,-119,-14
1,M,537,-106,-93
1,M,535,-118,-122
1,M,577,-157,-64
1,M,643,-209,13
1,M,846,-275,36
1,M,916,-201,-85
1,M,938,-126,-139
1,M,966,-87,-102
1,M,1018,-34,-102
1,M,1121,98,-61
1,M,1281,360,-36
1,M,1320,343,-114
1,M,1275,201,-148
1,M,1202,-7,-138
1,M,1178,-176,-78
1,M,1210,-248,12
1,M,1391,-58,30
1,M,1452,228,-134
1,M,1558,537,-244
1,M,1630,708,-272
1,M,1605,700,-186
1,M,1538,554,-64
1,M,1442,108,64
1,M,1363,-63,112
1,M,1269,-122,176
1,M,1236,5,292
1,M,1393,138,156
1,M,1518,272,106
1,M,1891,236,-49
1,M,1522,625,5
1,M,1336,630,120
1,M,1408,232,78
1,M,1433,30,103
1,M,1364,197,352
1,M,1428,193,366
1,M,1477,124,368
1,M,1503,57,397
1,M,1533,-16,495
1,M,1553,-9,538
1,M,1728,91,344
1,M,1742,216,299
1,M,1738,209,300
1,M,1692,38,272
1,M,1595,-101,299
1,M,1534,-185,345
1,M,1474,-119,293
1,M,1522,-107,237
1,M,1545,-59,212
1,M,1562,-16,200
1,M,1531,12,186
1,M,1497,-5,177
1,M,1413,-68,185
1,M,1398,-29,149
1,M,1380,80,175
1,M,1382,124,207
1,M,1366,87,202
1,M,1328,38,186
1,M,1360,-15,159
1,M,1337,-26,140
1,M,1367,-35,169
1,M,1317,0,144
1,M,1216,54,124
1,M,1110,133,115
1,M,968,320,50
1,M,945,325,-7
1,M,925,249,-98
1,M,916,130,-145
1,M,878,50,-164
1,M,818,30,-155
1,M,741,-6,-131
1,M,658,2,-101
1,M,550,21,-100
1,M,455,56,-131
1,M,370,76,-150
1,M,276,51,-202
1,M,273,-34,-179
1,M,290,-84,-108
1,M,313,-55,-75
1,M,325,15,-50
1,M,328,68,-4
1,M,326,123,13
1,M,288,88,9
1,M,255,89,-49
1,M,234,81,-94
1,M,201,81,-144
1,M,197,80,-147
1,M,208,52,-135
1,M,220,21,-97
1,M,222,-13,-89
1,M,230,-10,-79
1,M,240,26,-71
1,M,235,65,-90
1,M,224,43,-108
1,M,228,26,-72
1,M,236,2,-54
1,M,240,-32,-73
1,M,245,-73,-123
1,M,255,-90,-159
1,M,323,-42,-258
1,M,354,-7,-306
1,M,379,23,-326
1,M,407,45,-305
1,M,441,56,-277
1,M,481,69,-249
1,M,550,85,-151
1,M,562,29,-148
1,M,559,-71,-130
1,M,597,-175,-56
1,M,681,-232,-14
1,M,796,-235,-8
1,M,917,43,-71
1,M,931,158,-89
1,M,945,192,-160
1,M,906,180,-182
1,M,959,75,-194
1,M,1054,-48,-76
1,M,1317,-255,30
2,M,1127,63,804
2,M,1155,45,852
2,M,1239,33,880
2,M,1349,-30,899
2,M,1526,-203,982
2,M,1598,-190,1016
2,M,1627,-157,1038
2,M,1629,-179,1024
2,M,1625,-192,993
2,M,1604,-136,940
2,M,1538,-86,753
2,M,1543,-149,735
2,M,1522,-244,766
2,M,1498,-369,843
2,M,1453,-474,918
2,M,1397,-467,933
2,M,1257,-250,861
2,M,1205,-178,809
2,M,1132,-163,756
2,M,1024,-181,756
2,M,952,-154,725
2,M,891,-117,675
2,M,843,-14,389
2,M,880,-96,385
2,M,944,-263,649
2,M,923,-265,952
2,M,744,-93,1043
2,M,613,-83,1051
2,M,562,-165,635
2,M,540,-102,422
2,M,527,-29,221
2,M,507,7,76
2,M,486,-20,56
2,M,427,-30,55
2,M,372,-112,170
2,M,356,-138,202
2,M,318,-116,158
2,M,261,-61,92
2,M,238,13,2
2,M,242,79,-103
2,M,295,30,-155
2,M,322,-18,-158
2,M,337,-43,-136
2,M,336,-36,-116
2,M,357,-26,-116
2,M,379,-56,-36
2,M,366,-110,102
2,M,351,-138,106
2,M,339,-182,20
2,M,321,-196,-58
2,M,308,-195,-125
2,M,303,-184,-179
2,M,289,-135,-167
2,M,294,-124,-108
2,M,281,-104,-62
2,M,237,-66,-51
2,M,201,18,-50
2,M,191,82,-82
2,M,216,58,-109
2,M,252,9,-139
2,M,302,-55,-122
2,M,369,-127,-85
2,M,427,-197,-46
2,M,537,-286,60
2,M,567,-283,91
2,M,579,-277,113
2,M,608,-238,129
2,M,658,-163,138
2,M,716,-89,159
2,M,821,11,244
2,M,844,44,283
2,M,830,56,350
2,M,902,29,418
2,M,978,-10,389
2,M,1038,-63,479
2,M,1251,-170,447
2,M,1242,-180,510
2,M,1277,-132,504
2,M,1271,-51,504
2,M,1256,8,632
2,M,1263,0,758
2,M,1265,-29,1001
2,M,1232,-83,1075
2,M,1215,-81,1141
2,M,1238,-19,1104
2,M,1265,56,948
2,M,1297,140,777
2,M,1309,242,703
2,M,1286,263,737
2,M,1279,269,805
2,M,1260,248,874
2,M,1257,181,907
2,M,1285,127,904
2,M,1356,109,910
2,M,1356,129,926
2,M,1363,133,931
2,M,1379,140,952
2,M,1384,143,991
2,M,1384,128,1020
2,M,1391,34,1076
2,M,1403,-28,1080
2,M,1410,-105,1038
2,M,1420,-165,982
2,M,1432,-180,891
2,M,1438,-181,793
2,M,1425,-90,622
2,M,1434,-83,662
2,M,1430,-107,757
