14,26,21,28,26,34,36,42
17,5,10,3,5,25,22,16
31,31,31,31,31,59,58,58
13,25,22,27,25,50,20,39
18,6,9,4,6,9,38,19
31,31,31,31,31,59,58,58
15,27,22,28,25,51,7,39
16,4,9,3,6,8,51,19
31,31,31,31,31,59,58,58
13,25,22,27,24,31,40,44
18,6,9,4,7,28,18,14
31,31,31,31,31,59,58,58
23,27,28,28,31,44,43,36
8,4,3,3,0,15,15,22
31,31,31,31,31,59,58,58
18,27,29,28,31,41,44,53
13,4,2,3,0,18,14,5
31,31,31,31,31,59,58,58
13,30,20,31,30,46,29,52
18,1,11,0,1,13,29,6
31,31,31,31,31,59,58,58
12,28,30,29,26,15,41,35
19,3,1,2,5,44,17,23
31,31,31,31,31,59,58,58
25,20,22,26,30,54,10,41
6,11,9,5,1,5,48,17
31,31,31,31,31,59,58,58
20,28,18,28,29,38,44,34
11,3,13,3,2,21,14,24
31,31,31,31,31,59,58,58
19,28,18,28,29,8,47,38
12,3,13,3,2,51,11,20
31,31,31,31,31,59,58,58
14,23,25,25,31,49,24,39
17,8,6,6,0,10,34,19
31,31,31,31,31,59,58,58
15,22,25,25,31,46,42,39
16,9,6,6,0,13,16,19
31,31,31,31,31,59,58,58
