29,27,28,29,30,42,53,39
2,4,3,2,1,17,5,19
31,31,31,31,31,59,58,58
17,30,31,30,24,56,9,43
14,1,0,1,7,3,49,15
31,31,31,31,31,59,58,58
29,30,28,30,28,50,43,41
2,1,3,1,3,9,15,17
31,31,31,31,31,59,58,58
23,29,28,30,24,37,50,53
8,2,3,1,7,22,8,5
31,31,31,31,31,59,58,58
30,29,30,29,29,42,54,52
1,2,1,2,2,17,4,6
31,31,31,31,31,59,58,58
30,27,26,27,30,32,53,56
1,4,5,4,1,27,5,2
31,31,31,31,31,59,58,58
26,30,31,31,30,41,45,50
5,1,0,0,1,18,13,8
31,31,31,31,31,59,58,58
27,30,30,27,28,0,54,37
4,1,1,4,3,59,4,21
31,31,31,31,31,59,58,58
28,26,29,18,30,55,16,58
3,5,2,13,1,4,42,0
31,31,31,31,31,59,58,58
30,27,31,24,29,1,44,51
1,4,0,7,2,58,14,7
31,31,31,31,31,59,58,58
18,29,31,27,29,25,58,52
13,2,0,4,2,34,0,6
31,31,31,31,31,59,58,58
28,27,30,18,29,0,56,28
3,4,1,13,2,59,2,30
31,31,31,31,31,59,58,58
11,23,30,28,23,49,33,55
20,8,1,3,8,10,25,3
31,31,31,31,31,59,58,58
