0.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.18742204,-0.02055733,-0.14850038,0.0312136,0.05674099,-0.07023688,0.03447674,0.15057105,0.01660674,0.16498624,0.03176695,0.09907899,-0.13622215,0.20786148,0.07174969,-0.07875959,-0.01114525,-0.16089524,0.00976219,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.12231805,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.12719175,-0.06894175,0.0026621,-0.07130397,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-07,0.0,0.0,0.0,0.0,-7e-08,0.0,0.0,0.0,0.0,21.47483647,0.0,0.0,-1.48e-05,21.47483647,21.47483647,21.47483647,21.47483647,-7.27e-06,0.0,-7.27e-06,0.0,21.47483647,0.0
1.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.18742204,-0.02055733,-0.14850038,0.0312136,0.05674099,-0.07023688,0.03447674,0.15057105,0.01660674,0.16498624,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.12231805,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.12719175,-0.06894175,0.0026621,-0.07130397,0.0,0.0,0.21906132,0.0,0.80151464,0.0,0.0,0.0,0.24505424,0.0,0.0,-1e-08,21.47483647,21.47483647,0.0,0.0,0.0,0.0,0.0,0.0,21.47483647,0.0,21.47483647,0.0,21.47483647,0.0,21.47483647,21.47483647,21.47483647,0.0
2.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.15881509,-0.02055733,-0.14850038,0.7095596,0.05674099,0.63014268,0.3359536,0.15057105,0.01660674,0.57213552,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.12231805,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.12719175,-0.06894175,0.0026621,-0.07130397,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,0.0,-1e-08,21.47483647,21.47483647,0.0,0.0,0.0,0.0,0.0,0.0,21.47483647,0.0,21.47483647,0.0,21.47483647,0.0,21.47483647,21.47483647,21.47483647,0.0
3.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.12231805,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.12719175,-0.06894175,0.0026621,-0.07130397,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,0.0,0.0,0.44629092,0.15087302,0.0,0.0,0.0,0.07706371,0.18163776,0.15268752,21.47483647,21.47483647,21.47483647,21.47483647,0.0,21.47483647,0.0,0.0,0.0,0.00018838
4.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.12231805,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.12719175,-0.06894175,0.0026621,-0.07130397,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.15727937,0.01248711,0.0,0.0,0.0,-0.15193012,-0.31145826,-0.3908958,0.0,0.0,0.31279034,0.0,0.0,0.0,0.0,0.0,0.17491386,0.0
5.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,-0.01864845,-0.02769985,0.16287412,-0.09832903,0.59760184,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,0.04715948,-0.06894175,0.05289824,-0.00778848,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.15727937,0.01248711,0.0,0.0,0.0,-0.15193012,-0.31145826,-0.3908958,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
6.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.37681156,0.61899628,0.16287412,-0.09832903,0.0077458,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.3205679,-0.06894175,-0.34550004,-0.65217132,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.15727937,0.01248711,0.0,0.0,0.0,-0.15193012,-0.31145826,-0.3908958,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
7.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.23478616,-0.06894175,-0.34550004,-0.63402592,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.15727937,0.01248711,0.0,0.0,0.0,-0.15193012,-0.31145826,-0.3908958,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
8.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.08714101,0.04070951,-0.12708552,0.18039072,0.06937675,-0.23478616,-0.06894175,-0.34550004,-0.63402592,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.15727937,0.01248711,0.0,0.0,0.0,-0.15193012,-0.31145826,-0.3908958,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
9.0,-0.04168153,0.14137009,-0.01513007,-0.05839827,-0.05453862,-0.16897614,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.34550004,-0.68178808,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.7681184,0.41475724,0.0,0.0,0.2357094,-0.08676863,0.09356004,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
10.0,0.79260816,0.14137009,0.07980545,-0.05839827,-0.05453862,0.70241136,0.04483248,-0.08351732,-0.09848526,0.10831462,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.34550004,-0.68178808,0.0,0.0,-0.2530815,0.0,0.07584142,0.0,0.0,0.0,0.24505424,0.0,-0.1134192,0.0,0.11954826,0.41475724,0.0,-0.10788105,-0.24255854,-0.08676863,-0.02351181,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
11.0,0.79260816,0.14137009,0.07980545,-0.05839827,-0.05453862,0.6920612,0.04483248,-0.08351732,-0.09848526,-0.55039084,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.34550004,-0.68178808,0.0,0.0,-0.00046771,0.0,0.88970632,0.0,0.0,0.0,0.24505424,0.11676726,-0.1134192,0.0,0.11954826,0.41475724,0.0,-0.10788105,-0.24255854,-0.08676863,-0.02351181,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
12.0,0.79260816,0.14137009,0.07980545,-0.05839827,-0.05453862,0.6920612,0.04483248,-0.08351732,-0.09848526,-0.55039084,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.34550004,-0.68178808,0.0,0.0,-0.00046771,0.0,0.88970632,0.0,0.0,0.0,0.24505424,0.11676726,-0.1134192,0.0,0.11954826,0.41475724,0.0,-0.10788105,-0.24255854,-0.08676863,-0.02351181,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
13.0,1.58465296,0.51898252,0.07980545,-0.05839827,-0.02841891,1.64537712,0.04483248,-0.08351732,-0.09848526,-0.55039084,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.41658272,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.34550004,-0.68178808,-0.05857735,-0.36384432,-0.59701604,0.0,0.19029396,0.0,0.0,0.0,-0.1325582,-0.0960004,-0.1134192,0.0,0.11954826,0.41475724,0.0,-0.10788105,-0.24255854,-0.08676863,-0.02351181,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
14.0,1.29398952,0.51898252,-0.0796828,-0.05839827,-0.66946508,0.7648244,0.04483248,-0.08351732,-0.09848526,-0.86308376,-0.65053976,-0.02055733,-0.14850038,0.2632687,-0.25042718,0.05520296,0.3359536,0.15057105,0.01660674,-0.00658881,-0.55980712,0.09907899,-0.93773672,0.20786148,-0.00592285,-0.34500916,-0.01114525,-0.18316542,-0.73687376,-0.03416104,-0.0101806,0.12566264,0.16287412,0.20443058,0.171381,-0.0896017,0.03001833,-0.24903352,0.16287412,-0.09832903,0.9092344,-0.47340596,0.04070951,-0.12708552,0.18039072,0.06937675,-1.26910984,-0.06894175,-0.2355079,-0.68178808,-0.05857735,-0.36384432,-0.59701604,0.0,0.19029396,0.0,0.0,0.0,-0.1325582,-0.0960004,-0.1134192,0.0,0.11954826,0.41475724,0.0,-0.10788105,-0.24255854,-0.08676863,-0.02351181,-0.13018996,0.0,-0.10913023,-0.16249344,0.0,0.0,-0.55381752,0.0,0.0,-0.6277634,0.0
