0.0,97.036112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.809792,0.0,0.0,0.0,0.0,0.0,750.075008,0.0,0.0,0.0,0.0,0.0,1193.700864,0.0,0.0,0.0,450.452576,0.0,0.0,546.571584,0.0,536.188896,304.535168,347.398144,339.35472,510.751424,0.0,0.0,152.072032,0.0,219.785024,273.836608,0.0,0.0,0.0,0.0,370.986272,0.0,0.0,0.0,161.481216,382.103808,400.312448,0.0,0.0,563.82688,0.0,0.0,652.472192,555.255744,0.0,0.0,571.706112,0.0,0.0,375.325344,540.990848,129.45288,269.867872,0.0,77.36112,319.495712,0.0,0.0,97.17992,293.384192,444.716352,123.87848,0.0,0.0,0.0,0.0,0.0,0.0,532.759584,0.0,128.648136,244.4344,676.949824,0.0,0.0,0.0,0.0,0.0,287.512832,0.0,0.0,0.0,0.0,216.100416,552.858176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.619034,0.0,38.0898,392.96432,0.0,0.0,0.0,0.0,0.0,612.321856,0.0,695.2832,83.9818,0.0,614.701056,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,267.221776,0.0,0.0,0.0,0.0,0.0,0.0,184.522464,331.760704,0.0,0.0,28.340678,0.0,0.0,0.0,0.0,0.0,643.147648,0.0,0.0,483.193184,143.945024,0.0,0.0,0.0,0.0,695.39456,0.0,553.089152,520.670464,405.15872,45.452504,0.0,142.528176,266.545744,0.0,0.0,0.0,116.4912,0.0,22.676884,457.891392,0.0,0.0,0.0,0.0,0.0,195.55864,0.0,350.58464,247.096768,0.0,0.0,120.085336,583.502784,73.90604,0.0,676.681216,0.0,0.0,471.891488,363.170944,147.941216,93.61108,0.0,0.0,480.213056,77.780928,0.0,428.099072,0.0,0.0,209.844128,0.0,0.0,0.0,131.006072,0.0,0.0,0.0,0.0,0.0,124.776424,389.823968,129.079376,0.0,0.0,0.0,0.0,349.894912,0.0,0.0,0.0,0.0,0.0,1.929753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.941664,0.0,0.0,2.015126,0.0,149.911808,0.0,0.0,0.0,139.854512,0.0,630.064704,0.0,0.0,366.699584,234.531456,754.497792,0.0,0.0,0.0
2.0,0.0,0.0,0.0,73.158976,45.625864,0.0,0.0,0.0,0.0,546.91264,0.0,65.964392,0.0,43.044196,0.0,454.013216,0.0,0.0,0.0,0.0,67.40712,807.487808,0.0,0.0,293.263776,0.0,0.0,0.0,0.0,0.0,486.109216,155.052016,906.621632,846.68224,118.442192,187.348512,0.0,103.094632,32.220372,326.466624,0.0,0.0,0.0,0.0,0.0,793.505024,305.00768,64.677764,0.0,0.0,0.0,134.844096,0.0,560.008832,1093.450624,0.0,177.67304,0.0,746.021952,0.0,30.638466,480.331552,0.0,0.0,1073.401984,864.44288,82.61684,90.146944,0.0,0.0,0.0,0.0,0.0,632.731072,114.549656,0.0,450.52384,0.0,0.0,0.0,396.7992,0.0,0.0,12.171881,0.0,187.009856,564.741696,430.641152,0.0,0.0,0.0,0.0,19.981864,555.469312,0.0,0.0,0.0,22.383374,23.026564,350.2216,230.05992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.760128,0.0,0.0,0.0,574.436608,441.681728,0.0,0.0,0.0,679.592384,152.947088,910.327232,0.0,163.219024,106.336888,68.445712,487.180608,0.0,0.0,0.0
3.0,0.0,30.377966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.524896,82.34824,0.0,342.926176,0.0,0.0,0.0,0.0,0.0,683.348736,0.0,0.0,313.847456,0.0,0.0,0.0,0.0,0.0,931.959552,0.0,452.288192,538.0944,228.492752,0.0,0.0,329.210304,0.0,9.387211,169.656896,39.216024,53.578232,0.0,10.107018,260.70648,406.70816,131.336224,0.0,0.0,487.350176,89.26672,0.0,91.75788,0.0,0.0,0.0,233.957408,317.853024,0.0,122.233552,446.822752,0.0,0.0,485.17744,659.908864,134.156528,441.559328,0.0,0.0,91.912248,237.488416,0.0,270.74944,269.808192,0.0,333.03248,0.0,0.0,0.0,128.96472,0.0,0.0,0.0,0.0,0.0,0.0,640.312768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.841744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87991,0.0,77.729168,6.280811,0.0,0.0,0.0,0.0,0.0,4.541906,603.702016,0.0,176.26816,422.0944,129.947784,861.916352,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,279.336192,0.0,0.0,0.0,0.0,0.0,0.0,149.038064,322.745024,12.057409,0.0,9.237313,0.0,26.015248,0.0,0.0,0.0,695.413952,0.0,0.0,412.594688,390.467392,0.0,0.0,0.0,0.0,646.423744,0.0,530.783264,591.8272,382.015648,130.788256,0.0,0.0,269.447296,0.0,0.0,0.0,194.777488,0.0,0.0,546.319488,0.0,0.0,0.0,0.0,0.0,243.09976,0.0,475.018592,390.36592,0.0,0.0,60.212116,618.939648,184.21144,0.0,832.79872,0.0,0.0,542.471808,102.148136,238.98816,0.0,0.0,255.846864,626.38976,282.483712,112.095648,526.334976,0.0,0.0,147.451248,0.0,0.0,0.0,35.146416,61.638528,0.0,100.47104,0.0,0.0,267.563728,506.432928,127.514152,0.0,45.388776,0.0,0.0,572.265664,0.0,0.0,0.0,0.0,63.091236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.580672,0.0,0.0,12.787984,0.0,120.17108,0.0,0.0,0.0,0.0,0.0,644.728768,0.0,0.0,347.329248,151.343568,727.16928,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,223.247824,0.0,0.0,203.901456,0.0,470.546624,0.0,0.0,0.0,368.389664,0.0,115.173472,0.0,0.0,0.0,0.0,81.229464,739.104512,0.0,0.0,221.53008,208.505888,0.0,0.0,0.0,0.0,614.26464,289.859232,1101.74528,668.209472,505.112256,248.684336,0.0,232.751104,0.0,317.983456,0.0,0.0,0.0,0.0,0.0,491.089888,33.452176,4.93335,0.0,0.0,0.0,192.343376,0.0,993.39232,1251.780864,0.0,197.16128,0.0,763.003584,56.035184,0.0,723.68096,0.0,0.0,764.1024,370.365952,0.0,0.0,0.0,75.304328,304.558688,0.0,0.0,521.774528,196.02136,0.0,59.95818,0.0,0.0,225.015008,662.440704,0.0,215.166832,0.0,0.0,23.652626,766.8112,613.392,0.0,0.0,0.0,0.0,362.2952,681.488384,0.0,0.0,0.0,18.727428,132.761112,146.686112,561.499904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.36544,0.0,0.0,0.0,724.47232,619.493824,0.0,0.0,0.0,710.291136,389.14592,1115.468672,0.0,88.684232,347.434112,50.701872,441.320032,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.86528,0.0,0.0,393.376704,0.0,0.0,0.0,0.0,0.0,786.131904,0.0,0.0,273.810272,0.0,0.0,0.0,57.218964,0.0,896.442496,0.0,546.0736,596.404032,396.858432,24.934366,0.0,183.05448,0.0,85.953408,85.681984,0.0,0.0,0.0,0.0,389.622784,291.345408,0.0,0.0,0.0,366.90256,151.11336,0.0,27.09564,170.26912,0.0,0.0,352.429632,526.320192,0.0,65.240876,567.527104,0.0,0.0,481.78432,738.111872,203.256528,368.301504,0.0,0.0,282.670944,176.955872,0.0,259.219184,59.432576,0.0,334.835648,0.0,0.0,50.8709,65.026376,0.0,0.0,0.0,0.0,0.0,22.611702,508.93808,0.0,0.0,0.0,0.0,0.0,114.681216,0.0,0.0,0.0,0.0,26.189054,145.818768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.542672,0.0,0.0,0.0,0.0,0.0,80.446528,0.0,0.0,0.0,74.904656,0.0,648.92096,0.0,313.27872,313.458112,0.0,753.755584,0.0,0.0,0.0
7.0,98.770544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.03328,0.0,0.0,0.0,0.0,0.0,619.107904,0.0,0.0,0.0,0.0,0.0,1223.498112,0.0,0.0,0.0,762.854144,0.0,0.0,760.132416,0.0,596.529984,320.968384,317.909184,257.387328,147.825024,0.0,0.0,31.21514,0.0,493.746752,323.338464,0.0,0.0,0.0,0.0,639.845312,0.0,0.0,0.0,216.854864,466.711104,511.896352,0.0,0.0,636.36608,0.0,0.0,629.55328,514.512512,0.0,10.033957,367.045408,44.525308,0.0,532.590592,928.927616,37.98212,193.929904,0.0,156.453776,312.077952,0.0,0.0,0.0,237.968096,286.779744,198.202384,0.0,129.039584,0.0,0.0,0.0,0.0,629.408768,0.0,381.877408,44.453592,795.653696,0.0,0.0,0.0,4.17443,0.0,519.977408,0.0,0.0,65.521904,0.0,178.224688,796.694656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.20072,0.0,214.26072,203.26656,0.0,0.0,0.0,0.0,0.0,732.585088,0.0,602.55296,0.0,0.0,429.551104,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.564448,0.0,0.0,0.0,0.0,0.0,495.993952,0.0,0.0,0.0,0.0,0.0,981.695808,0.0,0.0,12.621167,581.386816,0.0,0.0,375.012192,0.0,719.09408,127.675784,376.59168,233.674384,414.135968,124.029632,0.0,24.082164,0.0,348.063488,105.200712,0.0,0.0,0.0,5.955477,466.037216,25.018002,0.0,0.0,20.27323,302.831104,410.025632,0.0,0.0,446.309504,0.0,0.0,510.68064,604.282688,0.0,0.0,542.486208,0.0,0.0,464.021024,762.681984,152.340368,177.400048,0.0,9.158513,367.48176,0.0,0.0,103.86956,165.292288,228.345632,179.675504,0.0,42.1394,0.0,0.0,0.0,0.0,393.733856,0.0,240.674384,0.0,464.379744,0.0,0.0,0.0,0.0,0.0,364.117952,0.0,0.0,63.406916,0.0,160.083872,591.77408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.526592,277.63376,0.0,0.0,0.0,0.0,0.0,645.833216,0.0,490.897056,0.0,0.0,637.886528,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,309.090944,0.0,0.0,235.912256,0.0,0.0,0.0,281.316896,181.264096,6.144385,0.0,62.72004,0.0,173.552224,180.068784,0.0,2.561674,430.446048,0.0,0.0,524.509472,108.048568,0.0,0.0,0.0,0.0,399.43984,303.524384,812.73024,511.47856,244.224096,153.520256,0.0,151.524928,190.017248,425.127136,0.0,0.0,19.174238,0.0,200.614784,232.712944,225.66056,0.0,0.0,0.0,0.0,420.404928,0.0,688.6928,761.5104,0.0,480.975872,0.0,648.848512,161.294288,0.0,443.021856,0.0,0.0,544.772224,405.12224,0.0,0.0,0.0,0.0,557.523392,0.0,0.0,932.456256,343.452096,0.0,0.0,0.0,0.0,58.28584,734.95712,0.0,0.0,0.0,0.0,60.598336,336.080992,546.69952,0.0,0.0,132.301392,0.0,0.0,608.997248,0.0,0.0,0.0,22.589214,61.393496,350.325184,372.89024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.01664,0.0,0.0,0.0,625.353728,866.145088,0.0,0.0,0.0,1067.614848,469.2728,887.106368,0.0,0.0,342.636032,239.951824,929.953216,0.0,0.0,0.0
