0.0,809.1475,-235.1855,114.819,-190.6331,-279.483,0.0,0.0,0.0
1.0,667.1628,391.4566,857.1612,-754.7935,-622.8176,0.0,0.0,0.0
2.0,605.6495,1399.7355,-14055.3776,-287.7498,-1058.1356,13822.4528,0.0,0.0
3.0,-793.5453,6409.9848,-8605.7312,49.8323,391.4078,1643.5446,0.0,0.0
4.0,79.6409,9207.6416,-15469.6096,-51.6838,7678.0168,-1574.5441,0.0,0.0
5.0,635.2258,7195.0936,-14592.5504,-593.7835,5544.7992,2366.2046,0.0,0.0
6.0,888.5217,-5166.5664,-14828.864,-804.6355,5514.3184,2518.9434,12638.0176,0.0
7.0,-80.0778,-6870.3752,-15756.576,-486.8092,7921.1504,3842.614,11581.716,0.0
8.0,834.751,-7480.232,-14202.1968,-569.4407,6505.6232,14772.6848,326.4636,0.0
9.0,1162.6863,-8889.5744,-16575.5152,-635.6085,6414.7164,2196.4546,1178.5072,14994.5584
10.0,14930.2208,-6396.3872,-16944.2928,-921.9313,5844.292,5613.2748,742.8902,-1831.1318
11.0,-1094.9598,-6834.24,-13102.7968,-352.5832,5852.0956,6010.1476,11699.1464,-1261.6119
12.0,2953.1036,-8597.58,-16838.7168,-798.974,6816.52,4044.3612,4084.3816,8776.072
13.0,-291.8737,-9078.4232,-17750.3744,-414.988,8083.7104,24785.648,-1312.3568,-3540.8864
14.0,-1533.572,-6920.5936,-16447.1648,-917.8051,5984.6232,20059.4144,4330.8236,-3904.816
15.0,441.1439,-8532.7584,-8053.5648,185.924,9712.3232,2631.4822,4965.264,-2127.0224
16.0,-423.0103,-6125.8164,-7746.7136,-260.8762,5933.7548,4938.068,3990.2924,-533.6914
17.0,-272.1419,-7796.8312,-8568.5136,-340.2327,1076.48,6918.0384,11977.1312,-3551.2536
18.0,529.3725,-7829.9664,-1952.9514,221.3642,2874.2048,10463.2128,-4574.9576,-821.4245
19.0,-101.2172,-5926.8112,-10769.9496,-955.2161,4245.9832,9735.0008,10086.0896,-5436.498
20.0,-3105.583,-6650.3456,-9378.5352,-880.7552,3712.5076,12748.2112,7777.2112,-2995.0
21.0,29.8081,-4939.86,-3397.9304,447.169,9218.3896,-1640.6409,172.0897,-832.4941
22.0,4456.9852,-6837.8168,-8396.2224,5619.5236,-961.8164,-3366.7332,16039.04,-6530.274
23.0,6609.7344,-5827.6872,-5991.976,5723.7876,-1070.2638,-2695.6484,4856.7348,-1131.9149
24.0,-4074.6648,-4044.756,-6771.5624,5116.4044,-1074.6058,-4751.1512,8090.9312,7964.4968
25.0,4654.1996,-10059.24,-10259.3448,6651.3292,-220.1676,2001.012,-6757.7152,13902.8928
26.0,6184.7924,-8313.2344,-9946.5808,4922.1164,-781.7041,13163.72,-2484.653,-1579.6484
27.0,5617.4228,-10008.8712,-13117.6144,6355.8,-599.5511,165.8452,-4018.8736,15570.5696
28.0,7303.4248,-7116.7504,-7579.2648,5746.4752,-414.5793,9646.2344,-6636.0152,-908.8613
29.0,-2280.8486,-3005.9194,-7859.2576,4362.0488,-1064.5902,-4472.9648,111.0905,15010.9136
30.0,992.1812,-3981.9504,-7372.8704,3641.9056,-1326.2821,-4517.5468,616.4427,13335.344
31.0,-7651.4632,-436.7294,-8152.0768,7365.4456,-2305.8572,-10961.8088,11042.808,11442.2696
32.0,-1182.6548,7413.5192,-8151.2704,5192.3024,-849.8545,-1131.744,9234.2256,-10001.6736
33.0,356.2579,6607.6496,-9798.7184,5178.1828,-954.9516,-1841.4174,12249.5056,-11003.8664
34.0,5208.4252,3953.3148,-8422.5,5001.84,-723.9378,-3355.375,7441.4496,-8554.2288
35.0,-1110.4655,6708.1344,-7773.0536,4418.4156,-1549.3861,-332.0245,-168.4227,907.0864
36.0,-855.3401,-7130.3968,-10596.18,6543.9756,-447.3631,7718.8072,5009.3136,-23.3603
37.0,-3959.1468,-4650.662,-7583.36,5989.8344,-801.4981,123.3426,7296.1144,3949.2912
38.0,1304.9033,-8887.0896,-9763.4944,8153.2136,-1101.9508,7115.5912,-12122.2072,15247.008
39.0,-3290.861,-5141.6484,-10211.9064,5210.2592,-1252.0996,13644.2592,480.4243,1704.731
40.0,5513.6876,-9910.8832,-7375.3576,6988.544,721.2412,9511.5744,-3481.1688,-2737.7192
41.0,9209.4432,-11674.7512,-9117.9192,6853.2272,654.7569,4444.2784,2040.222,-2986.9858
42.0,-5205.2432,-181.8193,-9134.2432,4943.5904,-1296.163,-5217.1644,16669.824,486.719
43.0,21.1492,-2345.4802,-3718.5448,9293.4032,605.3382,4771.7824,-14630.8032,4996.4904
44.0,-2245.871,7436.3968,-8221.8112,7251.6888,-2096.7768,-9527.444,-4521.9676,12536.4728
45.0,6426.2832,-740.7768,-6162.0048,5876.3888,1295.6685,2598.4996,-10089.4152,496.7448
46.0,-11124.248,8843.4864,-4850.6712,6353.9956,-784.9451,4804.8624,-7091.952,3975.6376
47.0,-3637.4052,-8755.1136,-3666.7228,7059.4248,-1202.8051,14516.256,-8846.6624,4865.6376
48.0,-7281.2296,802.2239,-7181.9584,10526.2928,135.9095,3167.1704,-738.0113,1622.6565
49.0,-6808.808,-3470.2948,-2527.1264,5483.9452,4503.1464,7098.0592,-4005.77,-646.8778
50.0,-6136.7472,-5013.8072,-2095.8476,6504.7592,5291.392,437.2314,-2925.5562,3991.7376
51.0,-9566.8896,-1568.2534,-3311.5314,-4874.9976,5023.6592,-136.4656,12007.8512,3389.416
52.0,-1557.8954,-5969.7652,-1079.0448,1045.451,6768.9216,2466.3698,-12202.664,9938.8992
53.0,772.3556,-5952.944,3361.7524,1919.054,6996.2624,590.4025,-9688.9872,1762.3548
54.0,-922.3459,-1868.0076,9704.7848,4760.1188,-1212.0977,-5464.4528,-8939.7816,3424.826
55.0,1428.4948,1720.1568,525.5725,5577.2396,4007.638,4161.5464,-15008.28,-3643.1896
56.0,-324.664,1300.7477,1853.5444,563.1825,-242.9484,1599.126,-8845.6856,4177.6944
57.0,3203.1426,10473.1344,-636.1646,-7553.808,1443.354,-3066.3262,1487.4548,-4526.3148
58.0,11383.884,-10921.4432,1386.5293,-215.2839,-753.0613,7242.1024,3725.892,-11638.4064
59.0,-6674.2484,-6066.524,6532.186,1388.8788,-1709.5174,8796.3976,396.0989,-2498.7194
60.0,-2889.1856,-4215.7088,7827.388,-442.2804,-1245.8312,6091.2408,4199.184,-9236.7688
61.0,-5235.5444,-4437.31,5424.2936,2926.5346,4010.6496,2145.9566,-257.4408,-5313.9936
62.0,-5011.8752,-4672.378,-1428.719,6035.5936,8017.076,4672.704,-3115.3054,-5438.6508
63.0,-5465.3984,-2129.4212,-3759.91,16707.5456,-1019.362,-1319.1482,2265.6736,-6058.0848
64.0,-12505.9656,13683.448,-12495.2472,-2261.5718,5787.4,-5231.0192,19359.0096,-6078.2008
65.0,-4684.0612,444.257,-8535.364,-3913.5276,7677.1936,1918.419,9443.9112,-1666.8021
66.0,-7893.0672,873.1545,-1219.0936,967.1603,9801.0296,3641.4184,-10656.8976,4070.3652
67.0,-5086.3124,7864.7288,-732.2289,4886.9152,4070.2552,7160.2592,-14102.3504,-5336.2912
68.0,-11856.9616,-8295.6056,2870.9672,8240.7384,-3487.8632,15487.7472,-7193.9488,4563.15
69.0,-8247.012,-2723.173,-6948.4248,2309.1404,-2204.2556,9261.4736,1586.3656,7298.4456
70.0,-5022.518,-1394.5042,486.836,11605.512,5947.9084,-3839.8884,-10909.1112,2267.7814
71.0,-11236.6032,-5977.8456,-1466.0454,-1585.0746,-1502.1962,-6324.4288,7071.7776,22284.264
72.0,-10285.8832,-670.3374,6550.3224,2738.5398,-2493.3156,-7989.68,-1828.3348,14899.7664
73.0,-4498.5316,-7829.0808,4288.6608,1426.0704,-794.2119,-8171.6168,2830.3616,13259.6416
74.0,-5112.5024,-3262.773,7565.7504,11008.8264,3562.6432,-2130.4516,-12252.0032,-334.124
75.0,-5204.9432,-3245.5506,5182.8792,14012.3344,3754.8456,464.3973,-13471.1072,-2657.4004
76.0,-10133.8312,17278.5744,4893.862,3265.8914,-765.9062,-15878.7184,-4226.9732,5968.444
77.0,-5318.1684,-12109.2096,12445.9168,7057.2472,434.4686,-479.0512,-7611.1368,5362.4156
78.0,-13264.8352,21104.4496,-1387.4467,4685.248,-647.1883,-10885.8016,-6200.106,6644.9252
79.0,-4762.6424,-2871.0588,1987.856,14084.2144,1175.7546,6422.9268,-15417.6096,-1671.1942
80.0,-9767.1872,-12637.6112,-4337.266,2998.4768,-1975.2474,15317.136,2340.4448,8367.508
81.0,-6844.9408,-4662.4052,3809.502,6754.5144,4384.54,1002.6803,-10202.212,5422.208
82.0,-11361.8936,16080.608,8758.9064,-2949.5476,282.4786,-12773.6488,-5731.8368,7230.796
83.0,-9666.1768,-5297.704,5525.4068,-1730.7812,-1887.294,6529.5084,-1151.824,8486.4032
84.0,-11492.6136,21271.936,3289.9756,1773.7924,-2094.011,-6411.7384,-8710.72,2658.0522
85.0,-14215.3328,670.3001,6766.9632,-5690.3588,-2092.1724,1977.6374,824.6094,12518.0344
86.0,-11106.1944,790.7718,9718.1832,198.0572,-1577.2542,1390.097,-7888.7328,8462.464
87.0,-6483.0268,-11775.2744,-918.8784,-526.3501,-560.7573,12973.58,-3749.8048,11154.2976
88.0,-8289.8744,-2058.5936,-1353.5834,2117.7322,-2629.6902,4936.0508,-7510.9528,15040.0192
89.0,-4724.3924,-7136.5248,4156.746,3529.774,6926.404,1275.8928,-6531.8344,1651.1492
90.0,-10114.8416,-7113.5696,-3508.3648,2322.6018,-4292.5196,12491.0224,5714.3852,4591.784
91.0,-13927.664,-3240.5584,725.3503,-319.2001,-3461.5412,9443.1112,3267.7312,7713.5896
92.0,-9731.4768,17672.1568,-7395.8664,3866.8248,-2394.7444,-3754.4176,-669.3534,2409.7974
93.0,-11101.1752,20515.944,-4513.2748,-1095.5312,-1039.1947,-11025.0704,2151.6456,6409.6356
94.0,-9663.08,-10699.1664,-4783.4704,-1618.783,-666.4259,14761.4352,5634.2396,7059.6976
95.0,-2160.2868,-9660.3896,-6185.6836,-1096.0155,-1105.3756,7833.8632,6491.2596,5765.1444
96.0,11693.8992,-6113.868,-11420.3408,1313.9139,-696.9863,-5773.2208,7464.8288,2973.961
97.0,403.4589,-1791.4872,285.1447,4772.2912,5152.708,-3139.6528,-6064.9608,-570.769
98.0,-3192.9204,20500.416,-5685.038,8969.9128,-8479.46,-14937.3664,-1124.4299,4090.7452
99.0,172.587,-573.5671,213.0875,15911.8464,-4631.7812,-3147.6304,-8240.6736,-814.8709
100.0,2525.5034,-1691.249,-172.2551,11591.0968,-2431.2266,-8625.7224,-5066.9,2848.9842
101.0,784.2853,-529.6037,1887.32,-3055.623,4793.8848,-7043.8464,-532.9016,3754.2088
102.0,53.8522,-2782.6064,377.1302,-8149.4208,-8609.7008,-11105.8664,17194.272,13901.2912
103.0,-3894.5856,2085.0368,5737.1064,-4613.6292,-6981.564,-7848.3464,5710.4952,10435.0872
104.0,1995.6492,-9128.128,6413.978,-1789.0004,-8250.6456,1998.098,2929.6172,5867.9484
105.0,-3074.8604,2754.8834,-10491.9336,-7135.2664,-8149.7288,-160.0183,14178.056,13238.5592
106.0,-5995.4936,26889.44,-9829.9264,-1239.5988,-7935.536,-11765.9112,2813.4096,7422.0648
107.0,8560.808,-7792.1432,-16354.6048,-6217.3188,-5035.91,5939.2108,12700.7512,8221.6152
108.0,7086.3152,-6519.9936,4167.0776,2600.7138,1633.5129,1247.6675,-13207.9216,2356.4404
109.0,16935.0288,-4693.7608,-11525.8656,-4649.2,1678.8968,-972.24,-7740.4176,11540.364
110.0,-719.2964,-5546.1124,-10810.2976,-8212.6984,-2273.0512,2259.1416,13222.1008,12865.4192
111.0,2725.5808,-6154.9712,-12860.0072,-5607.5732,326.0845,-2732.3038,8877.5944,15631.6016
112.0,-5807.514,-6963.0584,3840.8484,2611.2088,7262.3376,4601.6084,-1940.409,-4452.7216
113.0,256.3562,-4261.3444,-12911.636,-8195.8928,-2933.0362,3873.4672,30112.7392,-5167.8332
114.0,3727.3604,-11589.1296,-8063.9896,-3272.4642,3847.1664,6484.2804,13701.0544,-5190.7428
115.0,-842.4189,-6594.5068,4453.6128,1145.5806,9091.1296,2049.1064,-6472.1784,-3662.3308
116.0,653.1483,3650.1228,-6157.3476,-6912.9704,-1924.1086,-508.908,9290.484,3106.3638
117.0,8840.056,-8388.0144,-13320.5976,-4462.6304,-3807.812,17937.3168,9001.18,-5372.4676
118.0,4991.0464,508.1539,-9310.624,-9389.3992,-501.3846,-901.892,13516.7552,1824.9444
119.0,24082.856,-11547.1296,-13614.9488,-4105.7276,34.2555,5480.77,8823.6776,-9303.3792
120.0,-270.9307,20590.3952,-12202.1016,-2277.4824,-1974.3916,-7958.2472,7199.5496,-2938.9974
121.0,15173.688,-4589.6336,-13452.6032,-940.5475,-2788.292,6901.112,7726.5032,-8295.1232
122.0,8106.5912,-7122.3464,-3926.8088,-5335.2076,1960.6778,-1075.4316,5654.3988,2348.6216
123.0,-4706.264,15419.0016,-10770.9664,2781.0988,-4138.9424,223.8498,3024.2268,-1680.8596
124.0,-5968.0948,141.5597,6928.1544,-4118.4484,-2336.637,-2075.9846,3912.6452,4518.1652
125.0,-1632.799,1114.8047,4292.6708,-1264.3177,-731.6138,71.4958,-2006.5358,307.1317
126.0,2680.1246,-6436.4,-4706.6664,-6532.3184,225.3061,3428.8588,6134.1176,5637.21
127.0,-1821.5638,2069.9354,-11177.1112,-5500.1352,-389.1714,-1785.4158,11826.9368,7249.4896
128.0,-5420.7884,-4135.0596,5243.524,-4189.3828,-372.4505,2865.2416,2089.0458,4344.1976
129.0,897.0287,1155.0203,-12635.2928,-6910.0448,-1540.9413,-2122.4644,14241.7888,7594.2224
130.0,-2412.8262,921.5667,-15808.2,-7485.3864,-3712.8924,838.2644,18148.9456,10063.8056
131.0,-2267.113,-3660.6932,-12892.2704,-6404.4496,-2380.212,2844.0744,14650.5808,10813.792
132.0,2086.508,-13701.4928,-12548.808,-3393.6336,-1920.2902,16807.1424,-7463.6176,20016.272
133.0,14508.9152,-13079.8592,-22487.4048,-4107.7372,1694.7116,30055.5264,-3640.868,-3410.9096
134.0,20375.4432,-4386.3456,-7426.672,-3845.2868,-3122.261,6847.5272,-8868.3368,377.7936
135.0,-6196.5184,924.6025,-3121.2324,-4125.8824,-2591.7954,12510.6848,-4132.5284,7518.2008
136.0,729.2447,1639.1318,-14385.6496,-7954.6544,-3728.214,1614.7986,1378.6948,21503.216
137.0,-5068.7176,-4815.2168,2752.1164,2081.2676,7939.82,3350.2002,-6162.7772,-847.6984
138.0,-1740.4888,-3217.1846,-12168.4288,-7613.1824,-2935.2724,3494.2548,17460.824,7760.3336
139.0,6380.45,-9093.1888,-10025.3464,-6138.2176,519.1678,14282.5024,-3896.048,8503.0888
140.0,-7340.136,-3957.4288,6178.9728,-4069.3488,-539.4363,4623.0372,-7366.2512,12947.3952
141.0,-7234.1504,-5272.0516,8915.9216,-4126.4584,-3583.4652,20226.3824,-12069.4368,3518.2388
142.0,1935.9162,-1621.9407,-3671.4464,-6848.8192,1011.6594,212.8445,-728.9093,10356.4384
143.0,-4513.5064,-10470.0416,7223.3208,4328.964,12690.572,5940.314,-6493.0572,-9606.7576
144.0,770.7238,-2271.1298,-636.3469,-8119.3568,-602.9934,-417.6067,12521.6072,-476.1233
145.0,-4694.6556,-7479.928,7161.608,3647.982,11743.4472,3659.5988,-8498.0264,-6612.8236
146.0,-5736.0904,20246.568,-3435.064,-1190.8127,-1353.8595,-7675.448,4914.8988,-5589.0972
147.0,-6375.9996,1978.9814,12205.0352,-4615.1612,8836.992,-1188.6968,-4809.0372,-6664.8864
148.0,-7283.0336,-2949.4036,-633.6512,3453.0032,15052.552,6703.9276,-8195.1752,-7006.2992
149.0,1316.8062,-5199.5168,-11568.9424,-895.8922,103.3107,2951.852,11113.8584,2765.7586
150.0,-6051.034,-2846.3574,6001.3072,1611.4205,2288.7728,3068.845,-6151.484,2595.4846
151.0,5568.46,-14088.1904,-7514.7816,3610.7276,7419.6336,15168.5552,-10192.1856,-30.5784
152.0,100.2507,-5238.984,-5813.5932,6090.304,15542.3616,4056.8868,-15279.928,-117.578
153.0,-5379.3968,-8466.3816,-2656.4824,22624.8864,4303.2896,6218.5184,-15208.8192,-2777.2034
154.0,-2755.8006,2674.6862,-7824.0352,-2678.054,723.1916,-4335.8408,1706.2422,13539.328
155.0,-5204.2384,-6396.2672,566.6019,7627.5264,12488.9472,2700.0158,-7783.2224,-4914.0988
156.0,-6658.1708,-6060.132,1314.9186,5543.1232,14897.2592,1802.6442,-4518.1084,-6560.8256
157.0,10893.4992,-10175.7712,-12796.3584,6721.4176,4554.7944,7150.5096,-1370.585,-5510.778
158.0,-5076.048,3515.6396,-4416.9796,-3998.006,974.8766,-9795.952,12023.2184,8072.6688
159.0,1306.5746,5348.848,-13968.5424,11807.5104,-2882.5048,2813.6058,-8805.1136,4221.3288
160.0,1664.4865,9963.6688,-10630.72,-11978.1168,450.6499,243.9835,-2145.3558,13178.0104
161.0,769.1732,7323.9568,-8916.7568,-8100.7568,-401.959,7331.6864,1849.7506,153.338
162.0,-4610.1088,2741.9534,4919.1924,-1601.4484,737.4857,1295.7853,-3708.8468,-72.3717
163.0,-6974.7096,13599.3376,-6276.9632,-10220.5176,-1064.0431,-8081.0168,8472.9392,11759.3536
164.0,-2643.0638,-64.4276,-12699.164,-14415.1232,-1872.4942,-10036.5144,27845.9904,15096.3776
165.0,-13379.3584,11017.5928,-4844.894,-3684.4564,3817.9052,-7797.3128,4934.6132,9246.9328
166.0,-1963.9674,-3003.5684,-11300.2872,-11740.4824,-2539.9234,-4674.5604,26019.2,10175.4088
167.0,-5580.936,2961.7988,-8615.7072,-9140.1864,-1059.5616,-6353.4064,15678.5296,12691.784
168.0,-4818.5504,-6418.8344,-1586.6532,2006.4382,16562.56,-1428.5535,-6849.8,1726.2858
169.0,-6025.0736,-3515.6864,543.2096,442.3776,10422.6224,-899.7728,-7058.6072,5278.6528
170.0,-900.2689,-7802.7656,-4372.2464,-7456.9024,-197.7247,2898.7316,602.5332,17507.6032
171.0,1304.7338,4602.1256,-8343.8248,-1265.0651,5278.6548,-14339.4928,4768.5684,7195.5296
172.0,-82.4306,4458.2656,-7302.9872,3580.232,10446.2392,-880.9109,-7451.5736,-3840.6216
173.0,8361.4696,2279.0696,-14503.8464,-7223.976,-8358.8128,-10109.2464,11906.092,18545.7168
174.0,-2378.7842,2544.4606,3042.1264,3155.7056,-4529.7676,-1719.1016,2633.7042,-2943.8116
175.0,6260.748,1005.7283,-5389.2856,-2506.4354,-9358.9592,4018.056,16416.5344,-9917.9232
